location_base,lng,lat,trip_count,passenger_count
DROPOFF,-73.923026407174078,40.733097818999987,4,7
DROPOFF,-73.935221600474279,40.772430948500435,10,12
DROPOFF,-73.777172820430422,40.660264486440205,2,2
DROPOFF,-73.718839674941734,40.703979958914815,2,6
DROPOFF,-74.125336198153121,40.558557737882694,1,1
DROPOFF,-74.018175630468349,40.651278137948694,1,1
DROPOFF,-74.10870184526,40.619721160298205,1,1
DROPOFF,-73.916210110569224,40.609148874689886,1,1
DROPOFF,-73.90706021537811,40.82078956012932,8,14
DROPOFF,-74.014258951472229,40.606507025719509,2,2
DROPOFF,-73.973290283912348,40.705327169269452,2,2
DROPOFF,-74.160581024809616,40.734489139915624,1,1
DROPOFF,-74.226893113623859,40.83046033833093,1,1
DROPOFF,-73.921348042727061,40.801892915784819,3,11
DROPOFF,-73.8459579492571,40.790636657035172,2,2
DROPOFF,-73.873580273441988,40.8428356715024,2,2
DROPOFF,-73.895396083984252,40.8528536193166,2,7
DROPOFF,-70.851898009099045,43.016630838302369,1,1
DROPOFF,-73.91477925983564,40.854991487454733,3,5
DROPOFF,-73.722205630844911,40.804342311219152,1,1
DROPOFF,-73.841756791215,40.674457487253896,3,9
DROPOFF,-73.916023743382112,40.831138070979755,8,10
DROPOFF,-73.893375956092385,40.683677230758029,2,2
DROPOFF,-73.658166696279565,40.811197630737951,1,1
DROPOFF,-73.965541145121762,40.615747686336128,1,1
DROPOFF,-73.780683333692778,40.69979066103236,1,1
DROPOFF,-73.712520536705753,40.706777902776857,1,2
DROPOFF,-73.849021033098,40.698041973676531,3,5
DROPOFF,-73.770461886378982,40.713258040137319,2,6
DROPOFF,-73.856358718700193,41.076519175737872,1,1
DROPOFF,-74.1565553771608,40.840424708044061,1,1
DROPOFF,-73.943012739643365,40.584687208828861,5,9
DROPOFF,-73.859068062157,40.856446218189937,5,7
DROPOFF,-73.8465988039487,40.690179737112395,3,3
DROPOFF,-73.193361363612439,40.808274999888454,1,1
DROPOFF,-73.964542129597135,40.700278170167465,2,2
DROPOFF,-73.843913804578222,40.793334245097334,2,4
DROPOFF,-73.931316968453686,40.838673136099843,1,1
DROPOFF,-73.751326474682344,40.716380694141691,2,2
DROPOFF,-74.009014060632751,40.6356863323256,4,4
DROPOFF,-73.823394543420036,40.69870246053609,2,2
DROPOFF,-74.001524363829532,40.66229594207978,6,16
DROPOFF,-73.733081018745423,40.745904351957215,4,9
DROPOFF,-74.000222100585873,40.575227123201472,1,1
DROPOFF,-73.990875886364989,40.826492880205457,2,2
DROPOFF,-73.927267310415331,40.788510326019505,7,11
DROPOFF,-79.816508773047659,38.963616982144,1,2
DROPOFF,-73.743968503700046,40.81438296606445,1,1
DROPOFF,-74.0079690102913,40.609318183282255,2,3
DROPOFF,-73.804852497090991,40.900198309247095,1,1
DROPOFF,-73.838594801881712,40.88344839915932,4,4
DROPOFF,-73.849026441392851,40.875236808644,2,2
DROPOFF,-73.903556765032079,40.670203239893475,1,1
DROPOFF,-73.898954172430322,40.94810925127986,1,1
DROPOFF,-73.790149534991,40.725971951569257,4,10
DROPOFF,-73.800368269595864,40.712500632810745,2,2
DROPOFF,-73.851458652658266,40.883117379455307,1,1
DROPOFF,-74.095909258145781,40.620080883043755,1,1
DROPOFF,-73.876972917166484,40.644496235388516,2,4
DROPOFF,-73.947061664837989,40.634721360316355,2,2
DROPOFF,-73.861448608226468,40.687153155740894,4,5
DROPOFF,-73.8879318156253,40.652129681922489,1,1
DROPOFF,-73.983345475507875,40.853164204557132,1,1
DROPOFF,-73.82060026772416,40.680284212040206,2,2
DROPOFF,-73.808739482652555,40.767791521745934,1,3
DROPOFF,-73.848193538455945,40.793223834427927,1,1
DROPOFF,-74.6129686166641,40.585931224220289,2,3
DROPOFF,-73.807605314021956,40.675334803767768,1,1
DROPOFF,-74.034581713263208,40.740661560646529,1,1
DROPOFF,-73.9884746365453,40.601931776908316,4,10
DROPOFF,-73.964520939242178,40.589386232433426,5,5
DROPOFF,-73.868428266346271,40.760966514499614,7,12
DROPOFF,-74.067006072411843,40.591856316540927,1,1
DROPOFF,-73.788671758679612,40.683739882849963,2,2
DROPOFF,-73.978126682513334,40.610129388428284,3,3
DROPOFF,-73.87992526467896,40.956556165678052,2,2
DROPOFF,-73.974178363499462,40.893129033284659,2,3
DROPOFF,-73.775130516523234,40.662956491979628,3,4
DROPOFF,-74.024210852844035,40.748877186682883,4,6
DROPOFF,-73.866369359310454,40.880084024266885,2,2
DROPOFF,-73.791259614178315,40.757660703387849,1,1
DROPOFF,-73.737177295538288,40.740516504976632,1,1
DROPOFF,-74.046765503580787,40.724465873340044,4,5
DROPOFF,-73.885618174568464,40.705014779286337,6,17
DROPOFF,-73.982802031273891,40.620560258792288,2,2
DROPOFF,-74.22648582624214,40.724657389455793,1,1
DROPOFF,-73.734082144936735,40.9655546261505,1,1
DROPOFF,-73.8836053342736,40.824050213845638,1,1
DROPOFF,-73.792756436553418,40.678354043297347,1,2
DROPOFF,-73.798324931063533,40.593745765610876,1,1
DROPOFF,-73.936721813337968,40.58749370334408,2,3
DROPOFF,-73.839961617445752,40.743198631950996,3,5
DROPOFF,-73.838351844828523,40.817285161270178,1,1
DROPOFF,-73.842385457556261,40.751066265916648,2,8
DROPOFF,-73.8146647994558,40.693642907048023,2,2
DROPOFF,-73.795907358192991,40.76811793144654,1,1
DROPOFF,-73.872217988646156,40.805826987834976,2,3
DROPOFF,-73.7211960904491,40.965872468366463,1,1
DROPOFF,-73.985450144151983,40.6336873090254,4,9
DROPOFF,-73.84940392440177,40.708599852744378,5,6
DROPOFF,-74.065888914043327,40.7212938229373,3,3
DROPOFF,-73.896002430887776,40.696816342777936,3,4
DROPOFF,-73.835164091203552,40.788269860830795,4,11
DROPOFF,-74.061365458072288,40.610486850221541,1,1
DROPOFF,-74.044521914609376,40.7218846152118,2,4
DROPOFF,-73.765965572475508,40.768874018463265,2,2
DROPOFF,-73.879908956413288,40.840024334294888,3,7
DROPOFF,-73.798324984693451,40.715194795700931,4,9
DROPOFF,-74.038856829408019,40.740544087941217,3,3
DROPOFF,-73.90126476180717,40.8950631899516,5,7
DROPOFF,-73.96824400926927,40.850922981157765,2,3
DROPOFF,-73.974661561154036,40.575921245672006,4,5
DROPOFF,-73.857214767049612,40.864435628531822,1,1
DROPOFF,-73.832257992459475,40.886258836728743,3,4
DROPOFF,-74.171865144993887,40.797642653634114,1,2
DROPOFF,-73.919037807025092,40.627548957618671,4,6
DROPOFF,-73.771045217034953,40.668340654790242,2,3
DROPOFF,-73.8885187823525,40.667957937135874,3,3
DROPOFF,-73.9666147043392,40.864203375938935,1,2
DROPOFF,-73.86571869556856,40.687042060714894,3,3
DROPOFF,-73.980978815180251,40.6285286332201,4,6
DROPOFF,-74.143938171111131,40.594967547864059,1,1
DROPOFF,-73.791823611614419,40.712717823613929,6,8
DROPOFF,-73.838212923456737,40.87286742737372,1,1
DROPOFF,-73.854975268364669,40.861846254415333,3,5
DROPOFF,-73.75570931087384,40.5948251695334,3,9
DROPOFF,-74.203450121436262,40.833786460431206,1,1
DROPOFF,-73.987479472442672,40.630992350030979,3,8
DROPOFF,-73.686024841841245,40.681016977457908,2,2
DROPOFF,-73.7468072553528,40.771997652573475,2,2
DROPOFF,-74.105317157348992,40.640937906622774,1,1
DROPOFF,-70.513626460691583,42.459530463601553,1,1
DROPOFF,-73.770903551790923,40.911648570405873,1,1
DROPOFF,-73.831117097942141,40.854519011712419,1,2
DROPOFF,-73.9141289280397,40.667282979576925,5,6
DROPOFF,-73.896255809020673,40.818427380938509,5,10
DROPOFF,-73.887345244375169,40.636304582856745,1,1
DROPOFF,-73.911895583511551,40.664701196489958,1,1
DROPOFF,-73.983181767988114,40.575690498338631,4,13
DROPOFF,-73.8250077838143,40.923523960466937,1,1
DROPOFF,-73.873385452348572,40.721188607619361,3,4
DROPOFF,-73.952952724187455,40.621364960056844,3,3
DROPOFF,-73.4175916738921,41.1028874897696,1,1
DROPOFF,-73.9833877527105,40.58096117969076,1,1
DROPOFF,-73.863826046068453,40.927824859666792,2,6
DROPOFF,-73.732460366655374,40.7908644982147,1,1
DROPOFF,-74.00817792652235,40.614591111204085,2,2
DROPOFF,-73.914628299209653,40.794134666490805,2,3
DROPOFF,-73.813747690977621,40.728013761864787,3,3
DROPOFF,-74.004748498884055,40.635802723116967,2,2
DROPOFF,-73.807243647203947,40.72553720702065,1,1
DROPOFF,-73.7626441377841,40.7345940766373,2,3
DROPOFF,-73.759690276689028,40.710886930490126,2,2
DROPOFF,-73.724448503276761,40.680069660601262,1,2
DROPOFF,-73.84806634775174,40.848789670250227,3,4
DROPOFF,-73.9559982845041,40.58961560069806,1,1
DROPOFF,-73.831790572640159,40.753982597385757,4,9
DROPOFF,-73.8776693297815,40.837436183920957,2,2
DROPOFF,-73.841296633780971,40.780178238775918,8,11
DROPOFF,-73.929199325943657,40.614081863953693,1,1
DROPOFF,-73.991123295469222,40.615055625291731,5,12
DROPOFF,-73.822168454136118,40.844161190838427,3,3
DROPOFF,-73.594625930548048,41.043153828780255,1,3
DROPOFF,-73.98458951958068,40.884903849848833,2,2
DROPOFF,-73.899155043693412,40.781317604991571,2,2
DROPOFF,-73.8320677360517,40.880967994900743,1,1
DROPOFF,-73.935092788952247,40.600729891570758,3,7
DROPOFF,-73.796838296946632,40.733730215011718,1,1
DROPOFF,-74.168471876023432,40.768640215827631,1,1
DROPOFF,-73.897242477572547,40.844864619296871,2,3
DROPOFF,-73.733532932084785,40.822578782057072,1,1
DROPOFF,-74.202291011841709,40.807352625568264,1,1
DROPOFF,-73.6932870694041,40.836798943706505,1,1
DROPOFF,-73.77250663782182,40.710564463560523,1,1
DROPOFF,-74.036421732797578,40.627014662436274,3,4
DROPOFF,-73.823648654710212,40.825599729053941,3,3
DROPOFF,-73.885452583851276,40.816064283992738,5,13
DROPOFF,-73.863632051895536,40.922531269624038,1,1
DROPOFF,-73.847299052263438,40.827638234950207,3,3
DROPOFF,-73.738150611369335,40.706141983896977,2,2
DROPOFF,-73.989468572269729,40.572881822466215,4,7
DROPOFF,-73.714391951277051,40.698806893998217,1,1
DROPOFF,-73.840859860776789,40.708820666287352,2,2
DROPOFF,-73.903162009825792,40.659650408199944,4,5
DROPOFF,-73.837831217390956,40.86228784920548,2,6
DROPOFF,-73.8130359297872,40.828516714374324,2,6
DROPOFF,-74.217548867852386,40.764581286313479,1,1
DROPOFF,-74.070081242407582,40.771412171757682,1,1
DROPOFF,-73.996632829744584,40.646584788626583,8,9
DROPOFF,-73.517098264719067,40.7484278253648,1,2
DROPOFF,-73.882018717811874,40.665487525318746,3,3
DROPOFF,-73.809099875994235,40.717562498653855,2,7
DROPOFF,-73.886482340523784,40.670652278496178,1,1
DROPOFF,-73.9967919775849,40.596427956882394,2,3
DROPOFF,-74.1019763107311,40.6119913841873,1,1
DROPOFF,-73.824283436278435,40.963289498796989,1,1
DROPOFF,-73.981184783996312,40.633802832197595,3,3
DROPOFF,-74.085139908458558,40.617742864934961,1,1
DROPOFF,-73.796093082266964,40.773401308556892,3,7
DROPOFF,-73.835974105834183,40.870277426597305,3,8
DROPOFF,-73.8951988360543,40.84756494828823,5,10
DROPOFF,-73.752229385078522,40.742783816044621,2,2
DROPOFF,-73.891339103488463,40.686372182091937,1,1
DROPOFF,-73.779484455613357,40.911433093828364,2,3
DROPOFF,-74.012205132883381,41.093646245484564,1,1
DROPOFF,-74.113221637145429,40.574729127614496,1,1
DROPOFF,-73.696916300468345,40.62267303142233,1,1
DROPOFF,-73.7955360355039,40.75755222586335,1,3
DROPOFF,-74.08196212729392,40.644233120398674,1,1
DROPOFF,-73.883860008198084,40.65751734726382,2,4
DROPOFF,-73.8536759483261,40.708489209407119,4,4
DROPOFF,-73.913334890927871,40.646179477567308,1,2
DROPOFF,-73.7925341691891,40.977347911873217,1,1
DROPOFF,-73.903618059328224,40.614760247334246,2,6
DROPOFF,-73.945042316561214,40.58199466303958,1,1
DROPOFF,-74.003497450134375,40.604161957058565,4,4
DROPOFF,-74.124181416386364,40.63248437935497,2,4
DROPOFF,-73.384588826798819,40.833353754967128,1,1
DROPOFF,-74.022021290995539,40.640610879054726,4,4
DROPOFF,-73.826568923763972,40.727685328467558,6,12
DROPOFF,-73.819743236454187,40.836283956349476,2,6
DROPOFF,-73.817884102215658,40.84427061902668,2,2
DROPOFF,-73.879203320968884,40.64707798039106,7,10
DROPOFF,-73.818747445429977,40.688255440696516,4,10
DROPOFF,-73.924100743788813,40.648534255243369,2,6
DROPOFF,-73.6409094346281,40.740230030601033,3,3
DROPOFF,-73.836927807665262,40.896731610147974,2,4
DROPOFF,-73.80556404769581,40.678027876718367,3,5
DROPOFF,-73.796840191892656,40.672968406122116,3,8
DROPOFF,-73.939499523945983,40.772317154652136,1,1
DROPOFF,-74.200784278452474,40.675190956006858,2,3
DROPOFF,-73.901661073114127,40.905647139219276,4,11
DROPOFF,-73.7942324531379,40.78138129857804,3,5
DROPOFF,-73.6448168076043,40.795650947893023,1,1
DROPOFF,-73.762508660211651,40.668555719084907,1,2
DROPOFF,-73.85408444936499,40.896290198907188,1,2
DROPOFF,-73.685294325123721,40.985304089235029,1,1
DROPOFF,-73.876491113393072,40.689402604681369,1,3
DROPOFF,-73.79758131953426,40.754856721112851,1,1
DROPOFF,-72.711381643916283,41.3100730403532,1,1
DROPOFF,-73.746334180674751,40.6953713431119,2,2
DROPOFF,-73.790138968093657,40.786773975830364,3,5
DROPOFF,-73.842767286186287,40.761631163733938,1,1
DROPOFF,-73.775496502356958,40.673509631663215,2,3
DROPOFF,-73.75223113382927,40.930657544437352,1,1
DROPOFF,-73.727646696947033,40.775118189913471,1,1
DROPOFF,-73.415350235863258,40.782437475623937,1,1
DROPOFF,-73.817808188082665,40.661870199571773,1,1
DROPOFF,-73.97507166597606,40.586462985503694,1,1
DROPOFF,-73.89403780163947,40.64404856753842,2,3
DROPOFF,-74.000015915741955,40.786559375533834,1,1
DROPOFF,-73.847618639798256,40.7773707369676,2,2
DROPOFF,-74.012860497029351,40.625021485506352,2,5
DROPOFF,-73.877186208815274,40.882451046261529,5,7
DROPOFF,-73.99819588741515,40.577920467500292,3,3
DROPOFF,-73.979949664458672,40.602162902493234,1,2
DROPOFF,-73.850937213680453,40.750845369377913,1,1
DROPOFF,-73.930230086428722,40.585028655653652,2,2
DROPOFF,-73.82634366494851,40.661651052767851,1,1
DROPOFF,-73.947273611545882,40.584573079668182,3,3
DROPOFF,-73.971424665586952,40.602393400455412,2,3
DROPOFF,-73.8576008691374,40.875015508443688,2,3
DROPOFF,-73.979060136038,40.853279600782521,1,1
DROPOFF,-73.89632593084761,40.762881463981323,4,9
DROPOFF,-73.965998833214556,40.848336089772175,1,2
DROPOFF,-73.908195620134364,40.908124511442026,4,4
DROPOFF,-73.813353196756111,40.656703535443135,1,1
DROPOFF,-73.922704360726016,40.611615506473512,3,3
DROPOFF,-73.8719245774675,40.856112893442926,1,1
DROPOFF,-73.8637040301495,40.573593420352566,1,2
DROPOFF,-73.929399414944683,40.619355084715025,2,7
DROPOFF,-74.016495327286322,40.609084997742542,1,1
DROPOFF,-73.655137968873916,40.5841217099082,1,1
DROPOFF,-73.800737175768546,40.662306604876463,5,9
DROPOFF,-73.816354182447171,40.741161603297272,3,12
DROPOFF,-73.743140354488077,40.727154477033253,4,9
DROPOFF,-73.802783816773953,40.72036591003581,2,3
DROPOFF,-73.889106144956784,40.68378934701952,2,2
DROPOFF,-73.801857493148958,40.754748008846164,1,1
DROPOFF,-73.834593658379859,40.772417765164242,2,3
DROPOFF,-73.907429642527859,40.65953776649534,1,1
DROPOFF,-73.941989877033464,40.613740552791484,2,2
DROPOFF,-73.981802968068251,40.649627533812165,3,4
DROPOFF,-74.035219352590417,40.756507566085894,2,2
DROPOFF,-74.184623344496288,40.69679535938586,4,4
DROPOFF,-74.186873662217366,40.699373203650069,2,3
DROPOFF,-73.928167291307773,40.643145685182105,1,1
DROPOFF,-73.656648671300189,40.69757868365182,1,1
DROPOFF,-73.84531434423765,40.891219699799528,1,1
DROPOFF,-73.914327548860371,40.672559731493919,6,17
DROPOFF,-73.763643551290485,40.639486120194441,1,1
DROPOFF,-73.779972483362982,40.617959418035575,1,1
DROPOFF,-73.984212153873685,40.602047418153091,2,3
DROPOFF,-74.003914279159886,40.61470747522565,3,8
DROPOFF,-73.839527213823388,40.671874147023317,3,3
DROPOFF,-73.976713927034425,40.628643992812584,2,2
DROPOFF,-73.651939120189724,41.017924870499115,1,1
DROPOFF,-73.735470756259943,40.626995484992207,1,1
DROPOFF,-73.73449712303362,40.661335807321755,1,1
DROPOFF,-73.833598097827448,40.685232523527347,4,6
DROPOFF,-73.742170253790349,40.761538155902379,1,1
DROPOFF,-73.933663416622451,40.619241465327988,1,2
DROPOFF,-74.646407082394376,40.2923323731721,1,1
DROPOFF,-73.914278834606478,40.72804327132399,3,8
DROPOFF,-73.716686648228858,40.767457738822728,1,1
DROPOFF,-73.73602357322487,40.769622355403413,2,3
DROPOFF,-73.796652645801757,40.728449463063036,3,3
DROPOFF,-73.760646535926952,40.676524659381315,2,2
DROPOFF,-74.176472533322226,40.953770643697858,1,3
DROPOFF,-73.965144233817909,40.66063973710186,1,1
DROPOFF,-74.18069795264195,40.556974629274819,2,3
DROPOFF,-73.813204498441124,40.77296576011949,1,1
DROPOFF,-73.836164760086163,40.875567566665516,4,8
DROPOFF,-74.1208027596023,40.653705094176082,1,1
DROPOFF,-73.850045544017746,40.785241631905336,1,2
DROPOFF,-73.8815618369534,40.826749604507114,8,22
DROPOFF,-73.841487522276921,40.785462437701625,2,3
DROPOFF,-73.894535096592023,40.887294582262506,1,1
DROPOFF,-73.793311606294964,40.694187377400461,2,7
DROPOFF,-73.870845417012887,41.001860438423662,1,4
DROPOFF,-73.942191401366017,40.619013755447931,1,1
DROPOFF,-73.955795336314736,40.584344351024093,4,6
DROPOFF,-73.99902398617202,40.815687487212976,1,1
DROPOFF,-74.149345753923726,40.922736309043508,1,1
DROPOFF,-73.750543109554968,40.756042123961322,2,4
DROPOFF,-73.895216049266054,40.675705027026538,7,18
DROPOFF,-73.980155402207,40.607435346568856,3,6
DROPOFF,-73.9462533815683,40.613626468414672,2,2
DROPOFF,-74.442135227292823,40.4963911471098,1,4
DROPOFF,-73.915170162380463,40.638210624697315,5,9
DROPOFF,-73.948284027496882,40.610932902257467,2,3
DROPOFF,-73.71990105338179,40.735659692095062,1,6
DROPOFF,-73.730941441042461,40.6825492361703,1,1
DROPOFF,-73.959043857026586,40.613283273329849,4,8
DROPOFF,-73.874258853852,40.686819398021193,4,5
DROPOFF,-73.835832205767375,40.925896276041165,1,2
DROPOFF,-73.83230214156562,40.947183477018577,1,2
DROPOFF,-73.8212837389745,40.939515430260336,1,1
DROPOFF,-73.832359833794939,40.769831031155171,1,1
DROPOFF,-74.1787877521628,40.71017716830756,3,4
DROPOFF,-73.845575165410068,40.780067920181978,3,6
DROPOFF,-73.895593376423491,40.858142638928086,6,10
DROPOFF,-73.839390111327674,40.727355474381845,5,16
DROPOFF,-73.657327998664073,40.718695220224078,1,1
DROPOFF,-73.883018076332263,40.808190960437713,1,1
DROPOFF,-73.870657037956718,40.879972812397618,1,1
DROPOFF,-74.088034634028872,40.636141988520272,3,3
DROPOFF,-73.845828117223377,40.846200647122821,2,6
DROPOFF,-74.090276593213119,40.638719596360737,2,10
DROPOFF,-73.9760977335344,40.612823482027096,5,9
DROPOFF,-73.844164484177981,40.859477876149811,1,1
DROPOFF,-73.96269586108977,40.597351152383709,1,1
DROPOFF,-73.835592926399571,40.859698191815575,4,14
DROPOFF,-73.825612306948116,41.000370515300787,1,1
DROPOFF,-74.042808286674827,40.785390387405037,2,4
DROPOFF,-73.548932577957785,40.668451102948026,1,1
DROPOFF,-74.139207706144177,40.735097409249768,1,1
DROPOFF,-74.182602195995557,40.699496145282751,2,2
DROPOFF,-74.104833499339136,40.680569321478522,20,31
DROPOFF,-73.222230796422735,40.760114473370294,1,1
DROPOFF,-73.973248473364663,40.594427812664939,1,1
DROPOFF,-73.790519394823022,40.736533469549826,2,5
DROPOFF,-74.089899886856372,40.578023777937538,1,1
DROPOFF,-73.950719360978937,40.618785417432996,2,2
DROPOFF,-73.414065757753036,40.734897316261375,1,1
DROPOFF,-74.2011924138406,40.831204478240984,1,2
DROPOFF,-74.066536867298183,40.737135997098555,1,1
DROPOFF,-74.1399062273684,40.550230474293741,1,1
DROPOFF,-73.785322959176739,40.710240577108173,3,3
DROPOFF,-73.918198209369308,40.661893540195251,2,8
DROPOFF,-73.77363636475998,40.681479316035933,1,1
DROPOFF,-73.847300151207378,40.650548860546323,1,2
DROPOFF,-73.796464655944433,40.783969111138433,1,2
DROPOFF,-73.800929812320732,40.789144872468668,1,5
DROPOFF,-73.7812346800009,40.715628240190874,2,6
DROPOFF,-73.732274263637109,40.658750960509821,2,2
DROPOFF,-73.753733908967618,40.724247218461841,1,1
DROPOFF,-73.415845698735083,40.721649489116366,1,1
DROPOFF,-73.88217071658724,40.959148211739688,1,1
DROPOFF,-73.913881179279286,40.717482757484817,1,1
DROPOFF,-73.761735524216874,40.708193634160175,1,1
DROPOFF,-73.914079984574656,40.722762839436911,1,1
DROPOFF,-73.795721675943355,40.762834903863585,2,10
DROPOFF,-73.97874352454032,40.625949363127795,1,3
DROPOFF,-73.707429276205033,40.746539032057385,1,1
DROPOFF,-73.8592612677991,40.861735458543826,1,1
DROPOFF,-73.794063389342824,40.593854411820139,1,1
DROPOFF,-73.736819416478866,40.729954526582652,3,7
DROPOFF,-74.071051800399232,40.5864662083962,2,8
DROPOFF,-73.752169660447237,40.803597660091704,1,1
DROPOFF,-73.898304008487884,40.643936257515485,1,1
DROPOFF,-73.859147022187926,40.917348958444364,1,1
DROPOFF,-73.78662907370753,40.686432878464153,1,1
DROPOFF,-73.837158156592579,40.724770327328208,8,20
DROPOFF,-74.035550062624822,40.711560027868792,2,3
DROPOFF,-74.102588719481631,40.677990589073843,1,1
DROPOFF,-74.0262429955801,40.746177698241411,3,3
DROPOFF,-73.7332494650579,40.624411805314878,1,2
DROPOFF,-73.924827140250315,40.780640484688519,1,6
DROPOFF,-74.096513243285685,40.686086690697266,1,2
DROPOFF,-74.002370878372332,40.900314965304027,1,2
DROPOFF,-73.820383612252,40.614289409061961,1,1
DROPOFF,-74.119501163088344,40.5719132985178,1,2
DROPOFF,-73.855597800366141,40.761299550602743,2,2
DROPOFF,-73.423906419885881,40.782248182097604,1,1
DROPOFF,-73.954570529789578,40.941340766787363,2,3
DROPOFF,-74.022124792213333,40.85740750278552,1,1
DROPOFF,-73.921469057829313,40.635403656059466,4,4
DROPOFF,-73.828310481128369,40.836064797419574,1,5
DROPOFF,-73.688227554540347,41.009093821617029,3,7
DROPOFF,-74.347138062037871,40.742233474118493,2,2
DROPOFF,-73.615096359876119,40.735563208434165,1,1
DROPOFF,-73.797205457154959,40.926879667764204,1,1
DROPOFF,-73.893943343585732,40.871422811238347,4,8
DROPOFF,-74.014677672066739,40.778225700277972,2,2
DROPOFF,-74.072840709839653,40.73431738191865,1,1
DROPOFF,-73.81372772983687,40.667255889053038,3,4
DROPOFF,-74.021201019919616,40.780692562985834,1,1
DROPOFF,-73.958651740577551,40.824713073710896,1,1
DROPOFF,-74.072131769021325,40.612826811732923,3,17
DROPOFF,-73.772656315995121,40.776637886971962,1,1
DROPOFF,-74.200614854956612,40.915972163353871,1,1
DROPOFF,-73.6940809047853,40.731010627625423,1,1
DROPOFF,-73.617647195376662,40.748715619963768,1,1
DROPOFF,-73.779006589998261,40.713042426757767,1,2
DROPOFF,-73.7818077495643,40.670709264332551,3,4
DROPOFF,-73.879982021019757,40.66818166377135,1,1
DROPOFF,-73.815625336470163,40.780836827044816,1,2
DROPOFF,-73.741093246288941,40.729848048179562,2,8
DROPOFF,-73.699658422446987,40.6410798718082,1,1
DROPOFF,-74.085575203611427,40.628290221052218,3,3
DROPOFF,-73.705028551942689,40.738669480267191,3,12
DROPOFF,-73.654581695166684,40.76633132554953,1,1
DROPOFF,-73.790344745851,40.670492778751836,2,2
DROPOFF,-73.902382055875719,40.810329354852335,5,10
DROPOFF,-73.799253109536224,40.680829803645331,2,7
DROPOFF,-74.038872793439538,40.634867196458828,1,1
DROPOFF,-74.156135036265567,40.980863979033806,1,1
DROPOFF,-73.812150930547446,40.984804526453985,1,1
DROPOFF,-74.580160565429807,40.653021298636261,1,1
DROPOFF,-73.805191264714878,40.667474101414889,4,6
DROPOFF,-73.8579479669283,40.708378408360545,2,3
DROPOFF,-74.008279799445546,40.886911633504489,1,1
DROPOFF,-73.763735824635347,40.766286153511977,1,5
DROPOFF,-74.004482166571,40.575110887658653,1,6
DROPOFF,-74.348779419743067,40.549367682902329,1,1
DROPOFF,-74.067016493523781,40.853526663893192,2,10
DROPOFF,-74.080434183506569,40.45174789825419,1,5
DROPOFF,-73.824148969781447,40.719819741615822,2,7
DROPOFF,-74.065198117741716,40.599823405019904,1,2
DROPOFF,-74.306926254435439,40.566457704968073,1,2
DROPOFF,-73.836728176015228,40.653462404659841,2,2
DROPOFF,-74.139445744932459,40.639972744391549,1,1
DROPOFF,-73.9582305612635,40.592194072450276,4,11
DROPOFF,-73.726045980823145,40.727579750861672,1,5
DROPOFF,-73.796278848179412,40.778685035139318,1,1
DROPOFF,-73.887887913175462,40.823938344792495,5,6
DROPOFF,-74.037792650105885,40.714141107884465,2,8
DROPOFF,-73.719118908578579,40.648517899381289,2,4
DROPOFF,-73.856635940569518,40.848568422424584,5,11
DROPOFF,-74.135133785972627,40.841032194355471,1,1
DROPOFF,-74.099734964830489,40.609414881533617,1,6
DROPOFF,-74.398205342748739,40.780360894284549,1,1
DROPOFF,-73.5622264962509,40.755310113570282,1,1
DROPOFF,-73.811517163353059,40.725428126286459,7,17
DROPOFF,-73.7871822704262,40.702267810118926,3,5
DROPOFF,-73.756070404583767,40.60536922053825,2,8
DROPOFF,-73.836207811324329,40.698372926455427,8,19
DROPOFF,-73.903359365251163,40.664926648775811,1,1
DROPOFF,-73.999494467025968,40.664992198791175,1,1
DROPOFF,-73.830884823809754,40.788379791385921,2,2
DROPOFF,-73.851073871274508,40.872536438635265,3,9
DROPOFF,-73.785306143632411,40.771030502886305,2,2
DROPOFF,-74.339287689807733,40.803316680916467,1,1
DROPOFF,-73.59112522600158,40.651620667733994,1,2
DROPOFF,-73.477157765701335,40.773125461067963,2,6
DROPOFF,-73.523278656072577,40.74035812161739,1,2
DROPOFF,-73.721772377523408,40.727685674689887,1,2
DROPOFF,-73.756323258367388,40.737395454375637,1,2
DROPOFF,-73.898823464178477,40.887182328404542,3,4
DROPOFF,-74.090494890813432,40.643994494649469,3,12
DROPOFF,-73.627476647492756,40.856912487600688,1,1
DROPOFF,-73.983652608736833,41.025410406463109,1,1
DROPOFF,-73.670140549460427,40.652361699953609,1,1
DROPOFF,-73.79294145153014,40.683631470941435,2,4
DROPOFF,-73.853434707375285,40.81954205237669,4,9
DROPOFF,-74.073848004618583,40.810988976502308,3,5
DROPOFF,-73.668266437555587,40.726356184278856,1,1
DROPOFF,-73.826721159233841,40.672204077841414,1,2
DROPOFF,-73.928736075708059,40.714446595817222,2,6
DROPOFF,-74.017765304193688,40.801948686524362,1,1
DROPOFF,-74.175656383492651,40.736701572264806,2,8
DROPOFF,-73.847491188461049,40.655824470957256,1,1
DROPOFF,-73.7862448934548,40.736641770384281,1,6
DROPOFF,-73.771558360202533,40.744941667481868,1,1
DROPOFF,-73.811126074532567,40.6541202722076,1,1
DROPOFF,-73.920190780640908,40.714673262126304,3,3
DROPOFF,-73.230660121528231,40.754657513124478,1,1
DROPOFF,-73.827931308819132,40.825490080231809,1,5
